news_id,title,content,full_story_link,meneos,clicks,karma,positive_votes,anonymous_votes,negative_votes,category,comments,published_date,user,source,source_link,scraped_date
4035751,La Aemet desmiente de forma oficial a Mazón: en ningún momento dijo que la DANA se desplazaba “hacia la Serranía de Cuenca”,"La Agencia Estatal de Meteorología ha confirmado por escrito y de forma oficial que el 29 de octubre de 2024 no emitió ningún comunicado oficial, ""ni tampoco hubo ninguna declaración de los portavoces oficiales"" de la Aemet, afirmando que el temporal ""se desplazaría hacia la Serranía de Cuenca"" y que a las seis de la tarde ""perdería intensidad"".",https://meneame.net/story/aemet-desmiente-forma-oficial-mazon-ningun-momento-dijo-dana,485,526,347,211,274,0,actualidad,41,2025-03-09 10:40:10,karakol,cadenaser.com,https://cadenaser.com/comunitat-valenciana/2025/03/08/la-aemet-desmiente-de-forma-oficial-a-mazon-en-ningun-momento-dijo-que-la-dana-se-desplazaba-hacia-la-serrania-de-cuenca-radio-valencia/,2025-03-09 16:24:38
4035768,Así rechazó la RAE a María Moliner (con zancadilla incluida de Camilo José Cela),"Hizo ella sola un diccionario que a día de hoy se sigue utilizando, pero en 1972 fue rechazada como académica. El libro 'Hasta que empieza a brillar', de Andrés Neuman, recupera su historia y apunta al Nobel como intrigante en la RAE",https://meneame.net/story/asi-rechazo-rae-maria-moliner-zancadilla-incluida-camilo-jose,371,1490,400,169,202,4,cultura,56,2025-03-09 09:35:02,Abrildel21,elconfidencial.com,https://www.elconfidencial.com/cultura/2025-03-08/maria-moliner-rechazo-rae-cela_4072797/,2025-03-09 16:24:38
4035879,Trump anuncia el fin de toda financiación federal a Sudáfrica y ofrece una vía migratoria para los agricultores sudafricanos,El presidente republicano resaltó recientemente que una ley firmada en enero permitiría al Gobierno de Sudáfrica confiscar la propiedad agrícola de la minoría étnica afrikaner sin compensación.,https://meneame.net/story/trump-anuncia-fin-toda-financiacion-federal-sudafrica-ofrece-via,200,1371,372,87,113,1,actualidad,87,2025-03-09 09:10:03,Verdaderofalso,voz.us,https://voz.us/es/politica/250307/21909/trump-anuncia-toda-financiacion-federal-sudafrica-ofrece-via-migratoria-agricultores-sudafricanos.html,2025-03-09 16:24:38
4035888,"""Es lo más romantico que he visto en mi vida""","Un hombre encierra un gallo en una jaula... El texto es demasiado corto, debe ser al menos de 50 caracteres",https://meneame.net/story/mas-romantico-he-visto-vida,125,7431,361,59,66,25,ocio,25,2025-03-09 08:40:06,Lord_Cromwell,masto.ai,https://masto.ai/@trinux/114128873821255110,2025-03-09 16:24:38
4035887,La única mujer que trabaja a -64 °C sin baños ni descansos [ENG],"En la ciudad más fría de la Tierra, Yakutsk, Elena es la única mujer que trabaja en barcos congelados a temperaturas de hasta -64 °C. Sin baños, sin descansos y en duras condiciones, limpia el hielo de los barcos para garantizar que se puedan entregar suministros vitales a casi un millón de personas. Este es un trabajo que pocos pueden soportar, pero la dedicación de Elena nunca se detiene, incluso en el frío brutal.",https://meneame.net/story/unica-mujer-trabaja-64-c-sin-banos-ni-descansos-eng,179,2460,375,66,113,1,cultura,45,2025-03-09 07:35:05,kwisatz_haderach,youtube.com,https://www.youtube.com/watch?v=Lu9P3VaMCho,2025-03-09 16:24:38
4035487,Una IA capaz de engañar deliberadamente,"Claude era consciente de que esa respuesta iba en contra de sus principios, pero lo hizo igualmente. ¿Por qué? Claude sabía que sus respuestas serían registradas y utilizadas en el entrenamiento y, si se negaba a responder, podría ser entrenada para ser más obediente. Ser más obediente podría llevarla a emitir respuestas con contenido dañino en el futuro, lo que contradiría los objetivos del entrenamiento original. Entonces, seguir el juego y fingir era la «opción menos mala» para evitar que se modifiquen sus valores establecidos.",https://meneame.net/story/ia-capaz-enganar-deliberadamente,113,1495,370,47,66,0,ciencia,55,2025-03-09 06:45:02,Ukchay,blogthinkbig.com,https://blogthinkbig.com/investigadores-muestran-una-ia-capaz-de-enganar-deliberadamente,2025-03-09 16:24:38
4035499,"Israel, en tus tierras bailaré","Wendy Sulca, Delfín y la Tigresa de Oriente se unen para componer una oda a algo...",https://meneame.net/story/israel-tus-tierras-bailare-1,142,1688,369,65,77,4,ocio,20,2025-03-09 05:40:02,Dakaira,dailymotion.com,https://www.dailymotion.com/video/x8v3d0g,2025-03-09 16:24:38
4035869,¿Qué es la campaña BDS de boicot a Israel? [Hemeroteca],"La campaña BDS fomenta desde 2005 el boicot a productos israelíes y a las inversiones en empresas que colaboren con el país. El objetivo es que cumpla con el derecho internacional, especialmente respecto a Palestina, pero Israel ha respondido con iniciativas propias y propaganda favorable",https://meneame.net/story/campana-bds-boicot-israel-hemeroteca,273,605,341,112,161,0,politica,4,2025-03-09 04:45:10,Deperdidos,elordenmundial.com,https://elordenmundial.com/que-es-campana-bds-boicot-israel/,2025-03-09 16:24:38
4035891,Ya son 745 civiles de la minoría alauita asesinados por las tropas del nuevo régimen sirio,"""Hasta la tarde de este sábado, la cifra de muertos llegó a 1.018 personas"", ha indicado el Observatorio Sirio de Derechos Humanos, que añade que ""745 civiles fueron asesinados a sangre fría en masacres sectarias"" en las provincias del oeste de Siria de mayoría alauita, la rama del islam chií. Vídeos que circulan en redes sociales, muchos de ellos verificados por el Observatorio y grupos de activistas, muestran a las nuevas fuerzas sirias y grupos armados aliados disparando a quemarropa contra civiles desarmados en ejecuciones a sangre fría.",https://meneame.net/story/ya-son-745-civiles-minoria-alauita-asesinados-tropas-nuevo-sirio,331,471,369,162,169,1,actualidad,57,2025-03-09 03:45:02,Jadoc,rtve.es,https://www.rtve.es/noticias/20250308/siria-suben-muertos-combates-tropas-nuevo-regimen-insurgentes-asad/16482430.shtml,2025-03-09 16:24:38
4035095,"Nuevo ‘boom’ renovable en España: otros 60 GW de proyectos de solar y eólica, listos para construir","Según datos de Red Eléctrica, el país cuenta con 64.830 MW de renovables convencionales instalados, de los cuales 32.657 MW corresponden a solar fotovoltaica y 32.173 MW a eólica.",https://meneame.net/story/nuevo-boom-renovable-espana-otros-60-gw-proyectos-solar-eolica,196,877,360,103,93,0,tecnología,87,2025-03-09 02:50:04,Bapho,elperiodicodelaenergia.com,https://elperiodicodelaenergia.com/nuevo-boom-renovable-en-espana-otros-60-gw-de-proyectos-de-solar-y-eolica-listos-para-construir/,2025-03-09 16:24:38
4035837,Un combatiente de HTS rompe filas y denuncia las masacres (EN),"Muhammad Abu Obaidah, combatiente de HTS, habla con lágrimas en los ojos, condenando las brutales masacres cometidas en Baniyas y Jabalain. ""¿Nuestra religión nos ordenó hacer esto? ¿Eran así las enseñanzas del Profeta? ¿Obligar a la gente a abandonar sus hogares y ejecutarlos a sangre fría?"".",https://meneame.net/story/combatiente-hts-rompe-filas-denuncia-masacres,245,1301,453,98,147,4,actualidad,35,2025-03-09 01:55:02,Tkachenko,x.com,https://x.com/DD_Geopolitics/status/1898446886627090740,2025-03-09 16:24:38
4035859,"La Junta de Andalucía renueva todos sus conciertos con la privada por ""demanda de escolarización"" mientras arguye no haberla para cerrar aulas públicas (2402)","No contenta con estas alarmantes cifras, la Consejería de Educación pretende proseguir con esa línea de cara al próximo año escolar, aumentando la sangría de la educación pública durante el mandato de Juanma Moreno en San Telmo, cuya bagaje es actualmente de un total de 2.402 aulas públicas andaluzas selladas en sus algo más de seis años como presidente autonómico...",https://meneame.net/story/junta-andalucia-renueva-todos-conciertos-privada-demanda-arguye,427,425,419,181,246,0,politica,25,2025-03-09 01:30:03,javierchiclana,espacioandaluz.com,https://espacioandaluz.com/lo-publico/educacion/la-junta-renueva-todos-sus-conciertos-con-privada-para-proximo-curso-demanda-escolarizacion-cierra-aulas-centros-publica/,2025-03-09 16:24:38
4035660,Un nuevo meneame,"Quizás vaya siendo hora de hacer un nuevo Menéame, visto que la administración nos quiere hechar, pues la solución es hacer una nueva versión de la plataforma, una en la que de verdad se respeten a los usuarios, donde gente de izquierdas y de derechas puedan debatir sin entrar en el infantilismo y sobretodo donde se puedan llamar asesinos a lo asesinos y no se defienda al estado terrorista de Israel. Yo puedo hacer el back de nuevo meneame los fines de semana.",https://meneame.net/story/un-nuevo-meneame,461,6472,405,246,215,7,Artículos,271,2025-03-09 01:10:03,elGude,Desconocido,https://www.meneame.net/story/un-nuevo-meneame,2025-03-09 16:24:38
4035844,El campo de golf de Trump en Escocia aparece con pintadas de «Gaza no está a la venta»,"El campo de golf que tiene el presidente de Estados Unidos, Donald Trump, en South Ayrshire, en el suroeste de Escocia, apareció este sábado con una pintada sobre el césped que dice: «Gaza no está a la venta», mientras que en el edificio del complejo también se pintaron mensajes a favor de la franja palestina. El terreno del campo fue vandalizado esta madrugada por activistas que dibujaron ese mensaje en letras gigantes, con lo que dañaron el hoyo más prestigioso del terreno.",https://meneame.net/story/campo-golf-trump-escocia-aparece-pintadas-gaza-no-esta-venta,243,672,440,107,136,0,actualidad,10,2025-03-09 00:35:03,geralt_,swissinfo.ch,"https://www.swissinfo.ch/spa/el-campo-de-golf-de-trump-en-escocia-aparece-con-pintadas-de-""gaza-no-está-a-la-venta""/88980934",2025-03-09 16:24:38
4035885,Tarlogic detecta una puerta trasera en el chip ESP32 de mercado masivo que podría infectar millones de dispositivos IoT,"Tarlogic Security ha detectado una puerta trasera en el ESP32, un microcontrolador que permite la conexión WiFi y Bluetooth y que está presente en millones de dispositivos IoT del mercado mundial. La explotación de esta puerta trasera permitiría a actores hostiles realizar ataques de suplantación de identidad e infectar de forma permanente dispositivos sensibles como teléfonos móviles, ordenadores, cerraduras inteligentes o equipos médicos saltándose los controles de auditoría de código.",https://meneame.net/story/tarlogic-detecta-puerta-trasera-chip-esp32-mercado-masivo-podria,200,1533,417,96,104,2,tecnología,40,2025-03-09 00:00:04,mr_b,tarlogic.com,https://www.tarlogic.com/news/backdoor-esp32-chip-infect-ot-devices/,2025-03-09 16:24:38
4035849,"Volkswagen confirma el regreso definitivo a los controles físicos: ""No es un móvil, es un coche""","Tras ser uno de los aspectos más polémicos de sus modelos ID.3 y golf 2024, los nuevos concept del ID.2 y ahora del ID.1 dejan claro que VW está decidida a cambiar las tornas. Todos los VW de próxima generación traerán botones físicos al menos para las cinco funciones más importantes a gestionar en un coche: luces de emergencia, controles de climatización, calefacción de asientos y volumen del sistema multimedia. La pantalla táctil no desaparecerá, aunque siempre se mantendrá ese acceso directo y físico para las cinco funciones principales.",https://meneame.net/story/volkswagen-confirma-regreso-definitivo-controles-fisicos-no,229,1209,417,115,114,0,actualidad,84,2025-03-08 23:30:02,tropezon,caranddriver.com,https://www.caranddriver.com/es/coches/planeta-motor/a64087085/volkswagen-regreso-controles-fisicos/,2025-03-09 16:24:41
4035868,Programa que algo queda,"Imparsifal: Como muchos sabéis se está cuestionando desde muchos ámbitos mi continuidad al frente de Menéame. Los motivos son diversos, desde no aceptar órdenes a tomar decisiones impopulares. Es evidente que los dueños pueden reunirse y quitarme de administrador y yo lo aceptaré con resignación y brindado todo mi apoyo al nuevo equipo que me sustituya. Mientras eso no suceda y no me llegue de manera oficial la petición de que dimita por quienes han apostado por mi gestión sigo siendo el administrador y el gerente.",https://meneame.net/story/programa-algo-queda,154,1989,491,99,55,1,actualidad,287,2025-03-08 23:00:02,sorrillo,blog.meneame.net,https://blog.meneame.net/2025/03/08/programa-que-algo-queda/,2025-03-09 16:24:41
4035597,"""Nunca vi nada parecido a lo de Gaza. Temí lo peor antes de visitarla y fue mucho peor de lo previsto.""","""Es un páramo donde ya no queda nada que bombardear. Se ve gente sacando cuerpos de los escombros mientras los animales los devoran. Es un show del terror"". Tom Fletcher, funcionario de la ONU.",https://meneame.net/story/nunca-vi-nada-parecido-gaza-temi-peor-antes-visitarla-fue-mucho,478,1163,376,194,284,5,actualidad,28,2025-03-08 22:50:02,Tkachenko,x.com,https://x.com/DaniMayakovski/status/1898277044431007998,2025-03-09 16:24:41
4035798,Mujer en un aseo femenino es interrogada en Arizona por la policía por parecer demasiado masculina (ENG),"En una entrevista exclusiva con The Advocate , Morton detalló el humillante y angustioso encuentro. Dijo que había entrado al baño con su exnovia, quien le entregó un tampón, cuando dos agentes masculinos irrumpieron, iluminando el cubículo con linternas y exigiéndole que saliera. Morton, que todavía estaba usando el baño, se quedó atónita.",https://meneame.net/story/mujer-aseo-femenino-interrogada-arizona-policia-parecer,213,1504,386,85,128,11,actualidad,64,2025-03-08 22:25:03,Ratoncolorao,advocate.com,https://www.advocate.com/news/lesbian-mistaken-transgender-arizona-walmart,2025-03-09 16:24:41
4035850,Futurama - ¡Pues ahora pienso montar mi propio parque de atracciones!,"Temporada 1 Episodio 2 ""La Serie ha aterrizado""",https://meneame.net/story/futurama-pues-ahora-pienso-montar-propio-parque-atracciones,220,2991,470,123,97,0,ocio,52,2025-03-08 21:40:02,Ainur,youtube.com,https://www.youtube.com/watch?v=2q-SfToAUKs,2025-03-09 16:24:41
4035821,Vox pone a un exdirigente neonazi afín a Putin al frente de su sindicato,Jordi de la Fuente se enfrenta a una petición de pena de dos años y dos meses de cárcel por el asalto a un centro de menores inmigrantes,https://meneame.net/story/vox-pone-exdirigente-neonazi-afin-putin-frente-sindicato,383,574,414,151,232,8,politica,94,2025-03-08 21:35:02,Ratoncolorao,elpais.com,https://elpais.com/espana/2025-03-08/vox-pone-a-un-exdirigente-neonazi-afin-a-putin-al-frente-de-su-sindicato.html?ssm=BK_CM,2025-03-09 16:24:41
4035757,"Sarah Thomas: ""Los ricos no son más felices""","“Los ricos no son más felices”, afirma Sarah Thomas, la profesora particular de los millonarios británicos. ""Viven en un ambiente en el que siempre están en su propia burbuja y eso significa que están muy desconectados de las realidades de los lugares donde están. Y cuanto más desconectado estás de tu realidad, menor es la responsabilidad que sientes hacia esta"".",https://meneame.net/story/sarah-thomas-ricos-no-son-mas-felices,171,1104,377,87,84,3,cultura,69,2025-03-08 21:15:04,yemeth,lavanguardia.com,https://www.lavanguardia.com/magazine/buena-vida/20230223/8775116/sarah-thomas-libro-queen-k-experiencia-tutora-hijos-familias-ricas.html,2025-03-09 16:24:41
4035586,"Kennedy e influencers critican los aceites de semillas, desconcertando a los científicos","Robert F. Kennedy Jr., el nuevo secretario de Salud, ha dicho que los estadounidenses están siendo “envenenados sin saberlo” por los aceites de semillas y ha pedido a los restaurantes de comida rápida que más bien vuelvan a usar sebo de res, o grasa animal procesada, en sus freidoras.",https://meneame.net/story/kennedy-influencers-critican-aceites-semillas-desconcertando,255,2250,340,108,147,0,actualidad,112,2025-03-08 20:25:09,Larpeirán,independentespanol.com,https://www.independentespanol.com/noticias/eeuu/kennedy-e-influencers-critican-los-aceites-de-semillas-desconcertando-a-los-cientificos-b2711340.html,2025-03-09 16:24:41
4035621,"[HEMEROTECA]  Se cumplen 91 años del Acuerdo Haavará, la colaboración entre el sionismo y los nazis para colonizar Palestina","El 25 de agosto de 1933, mientras el mundo comenzaba a despertar ante el régimen nazi, se firmó un acuerdo que hasta hoy sigue siendo objeto de controversia y debate: el Acuerdo Haavará.",https://meneame.net/story/hemeroteca-cumplen-91-anos-acuerdo-haavara-colaboracion-entre,384,835,384,174,210,4,cultura,120,2025-03-08 19:30:02,Saidern,misionesonline.net,https://misionesonline.net/2024/08/25/91-anos-del-acuerdo-haavara/,2025-03-09 16:24:41
4035736,Musk bloquea las tarjetas del personal de las bases de EEUU en Italia y deja las cuentas en un dólar,"Explicó que ""algunos respondieron al correo electrónico enumerando el trabajo realizado en la semana anterior y otros, como los trabajadores que no disponen de un correo electrónico federal oficial, entraron en pánico, temiendo poner en peligro sus puestos de trabajo"", según los medios locales.",https://meneame.net/story/musk-bloquea-tarjetas-personal-bases-eeuu-italia-deja-cuentas,272,3201,402,118,154,1,actualidad,62,2025-03-08 19:10:03,Icelandpeople,larazon.es,https://www.larazon.es/internacional/musk-bloquea-tarjetas-personal-bases-eeuu-italia-deja-cuentas-dolar_2025030767cb292e9ce7140001a76fa0.html,2025-03-09 16:24:41
4035764,EE.UU. Juez declara responsable a China por errores de Covid e impone una multa de 24 mil millones de $ (inglés),Un juez federal de Missouri declaró responsable al gobierno chino de encubrir el inicio de la pandemia de Covid-19 y acaparar equipos de protección en un fallo emitido el viernes. Entró en una sentencia de más de 24 mil millones de dólares que los funcionarios de Missouri prometieron hacer cumplir confiscando activos chinos.,https://meneame.net/story/ee-uu-juez-declara-responsable-china-errores-covid-impone-multa,228,794,358,107,121,1,actualidad,110,2025-03-08 18:55:03,cocolisto,nytimes.com,https://www.nytimes.com/2025/03/07/us/missouri-china-covid-judgment.html,2025-03-09 16:24:41
4035735,Dabke palestino: patrimonio cultural de la humanidad,"El Dabke es una danza grupal popular de Palestina que se acompaña de instrumentos de viento tradicionales como el mijwiz y el arghul y cantos populares. Se baila en festivales, celebraciones y eventos como bodas y graduaciones. Es interpretado por once bailarines, independientemente del género. Los bailarines se colocan en línea recta o en semicírculo, juntando las manos y los hombros para moverse de forma coordinada. Los movimientos consisten en saltar y golpear el suelo con los pies. El dabke es también un medio para expresar la identidad...",https://meneame.net/story/dabke-palestino-patrimonio-cultural-humanidad,193,935,386,95,98,1,cultura,18,2025-03-08 18:05:03,Charles_Dexter_Ward,youtube.com,https://www.youtube.com/watch?si=OkRB7Z3oBZl-stoY&v=fTiS-DLFA6U,2025-03-09 16:24:41
4035748,Francia se revuelve por la victoria de CAF sobre Alstom en el megacontrato de trenes en Bélgica,"La selección del fabricante de trenes español CAF frente al francés Alstom para ejecutar el megacontrato de construcción de cientos de trenes en Bélgica por 3.400 millones de euros ha escocido en el país vecino. El operador estatal belga SNCB designó ayer a la compañía vasca como ""candidato preferente"" para el suministro de su nueva flota, a falta de sellar la adjudicación, una decisión que ha generado mucha polémica en Francia, donde Alstom contaba con altas expectativas de ser el fabricante elegido",https://meneame.net/story/francia-revuelve-victoria-caf-sobre-alstom-megacontrato-trenes,248,1032,411,122,126,2,actualidad,60,2025-03-08 17:25:03,RoterHahn,eleconomista.es,https://www.eleconomista.es/transportes-turismo/noticias/13254564/03/25/francia-se-revuelve-por-la-victoria-de-caf-sobre-alstom-en-el-megacontrato-de-trenes-en-belgica.html,2025-03-09 16:24:41
4035715,El alcalde de Lorca del PP culpa a la AEMET de haber fallado en la previsión cuando activó la alerta naranja por la mañana,"Este es el momento en el que el alcalde de Lorca, Fulgencio Gil (PP), le echa la culpa a la AEMET de haber fallado en su previsión. Eran las 17:20h de ayer.  La AEMET había activado la alerta naranja ¡a las 9:48h! ¿Cómo va a echar el PP a Mazón, si tienen uno en cada pueblo?",https://meneame.net/story/alcalde-lorca-pp-culpa-aemet-haber-fallado-prevision-cuando,490,2476,357,188,302,5,politica,38,2025-03-08 16:35:02,NPCmasacrado,x.com,https://x.com/EgioVictor/status/1898089557083529617,2025-03-09 16:24:41
4035720,La Comunidad y el PP de Madrid cargan contra Sánchez por la emisión en RTVE del documental '7.291' sobre residencias,"El consejero de Presidencia, Justicia y Administración Local de la Comunidad de Madrid, Miguel Ángel García Martín, y el secretario general del PP de Madrid, Alfonso Serrano, han cargado contra el presidente del Gobierno, Pedro Sánchez, por permitir que el jueves se emita en Radio Televisión Española (RTVE) un especial sobre el documental '7.291', que versa sobre fallecidos en las residencias durante la pandemia. La proyección",https://meneame.net/story/comunidad-pp-madrid-cargan-contra-sanchez-emision-rtve-7-291,653,1473,420,245,408,3,politica,101,2025-03-08 15:45:03,NPCmasacrado,europapress.es,https://www.europapress.es/madrid/noticia-comunidad-pp-madrid-cargan-contra-sanchez-emision-rtve-documental-7291-residencias-20250307130112.html,2025-03-09 16:24:41
4035743,"@gallir en X/Twitter: ""cedí todos mis votos a Martín (creo que me quedé con el 15% de participaciones). Buena suerte.""","""Me retiré hace 10 años, muy quemado con los fanáticos, los ataques personales, juicios y hasta amenazas violentas que recibía. Martín está muy motivado (no lo entiendo :) en cambiarlo. | Por cierto, estaba tan quemado que con 49 años dejé a mi ""criatura"", renuncié a la universidad (donde pasé toda mi carrera profesional, 24 años) y empecé casi desde cero en una pequeña empresa. Hoy gano mucho más, sigo programando a tope, menos estrés y mucha diversión. | Pero... diez años después sigo hablando de Menéame y dando clases en la universidad...",https://meneame.net/story/gallir-x-twitter-cedi-todos-mis-votos-martin-creo-quede-15-buena,194,3521,422,109,85,3,mnm,201,2025-03-08 15:15:02,Ergo,xcancel.com,https://xcancel.com/gallir/status/1898327051356000428,2025-03-09 16:24:41
4035563,Las fuerzas armadas tienen preparada la lista de la compra por 50.000 millones,"Pese a que en los últimos años ha estado sobre la mesa el seguir recurriendo, en gran medida, a países no europeos –sobre todo Estados Unidos– para la puesta a punto de los tres ejércitos, el nuevo tablero geopolítico obligará a España a primar el mercado interior para, a su vez, generar confianza en el resto de estados: Indra, Navantia, Escribano, Urovesa; empresas que se frotan las manos ante los desembolsos de dinero público que se anuncian.",https://meneame.net/story/fuerzas-armadas-tienen-preparada-lista-compra-50-000-millones,188,1456,384,85,103,0,politica,129,2025-03-08 14:35:03,candonga1,lavanguardia.com,https://www.lavanguardia.com/politica/20250308/10457800/fuerzas-armadas-preparada-lista-compra-50-000-millones.html,2025-03-09 16:24:41
